Flowable,Class,SectorProducedBy,SectorConsumedBy,SectorSourceName,Context,Location,LocationSystem,FlowAmount,Unit,FlowType,Year,MeasureofSpread,Spread,DistributionType,Min,Max,DataReliability,TemporalCorrelation,GeographicalCorrelation,TechnologicalCorrelation,DataCollection,MetaSources,FlowUUID,ProducedBySectorType,ConsumedBySectorType,AttributionSources
Food Waste,Other,424440,311119,NAICS_2012_Code,,"=""00000""",FIPS,7958909.877644308,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424440,324110,NAICS_2012_Code,,"=""00000""",FIPS,2445156.211976284,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424440,5622121,NAICS_2012_Code,,"=""00000""",FIPS,18295587.511917964,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424440,562213,NAICS_2012_Code,,"=""00000""",FIPS,1601694.1843182545,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424440,5622191,NAICS_2012_Code,,"=""00000""",FIPS,7576243.721710196,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424440,5622192,NAICS_2012_Code,,"=""00000""",FIPS,5104605.471275671,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424440,624210,NAICS_2012_Code,,"=""00000""",FIPS,11450239.649104651,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,115112,NAICS_2012_Code,,"=""00000""",FIPS,6037622.691744957,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,311119,NAICS_2012_Code,,"=""00000""",FIPS,42164535.885120064,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,324110,NAICS_2012_Code,,"=""00000""",FIPS,12953894.24300325,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,5622121,NAICS_2012_Code,,"=""00000""",FIPS,96925956.95202762,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,562213,NAICS_2012_Code,,"=""00000""",FIPS,8485419.856477153,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,5622191,NAICS_2012_Code,,"=""00000""",FIPS,40137255.627904676,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,5622192,NAICS_2012_Code,,"=""00000""",FIPS,27043065.43004711,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424450,624210,NAICS_2012_Code,,"=""00000""",FIPS,60660825.16325663,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,115112,NAICS_2012_Code,,"=""00000""",FIPS,4442109.983775442,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,311119,NAICS_2012_Code,,"=""00000""",FIPS,31022062.056418035,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,324110,NAICS_2012_Code,,"=""00000""",FIPS,9530675.54623645,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,5622121,NAICS_2012_Code,,"=""00000""",FIPS,71312134.43534246,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,562213,NAICS_2012_Code,,"=""00000""",FIPS,6243047.998431596,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,5622191,NAICS_2012_Code,,"=""00000""",FIPS,29530514.41751041,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,5622192,NAICS_2012_Code,,"=""00000""",FIPS,19896617.770261172,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424460,624210,NAICS_2012_Code,,"=""00000""",FIPS,44630489.654510126,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,115112,NAICS_2012_Code,,"=""00000""",FIPS,4901347.50395291,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,311119,NAICS_2012_Code,,"=""00000""",FIPS,34229207.96266878,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,324110,NAICS_2012_Code,,"=""00000""",FIPS,10515982.938321708,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,5622121,NAICS_2012_Code,,"=""00000""",FIPS,78684578.5882931,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,562213,NAICS_2012_Code,,"=""00000""",FIPS,6888471.432705026,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,5622191,NAICS_2012_Code,,"=""00000""",FIPS,32583460.035740294,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,5622192,NAICS_2012_Code,,"=""00000""",FIPS,21953584.71572337,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424470,624210,NAICS_2012_Code,,"=""00000""",FIPS,49244512.15014934,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,115112,NAICS_2012_Code,,"=""00000""",FIPS,8087307.800184101,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,311119,NAICS_2012_Code,,"=""00000""",FIPS,56478782.68728331,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,324110,NAICS_2012_Code,,"=""00000""",FIPS,17351552.970913187,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,5622121,NAICS_2012_Code,,"=""00000""",FIPS,129830909.89938822,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,562213,NAICS_2012_Code,,"=""00000""",FIPS,11366096.507976947,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,5622191,NAICS_2012_Code,,"=""00000""",FIPS,53763270.26221012,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,5622192,NAICS_2012_Code,,"=""00000""",FIPS,36223792.899867356,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424480,624210,NAICS_2012_Code,,"=""00000""",FIPS,81254293.21364634,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,115112,NAICS_2012_Code,,"=""00000""",FIPS,29845373.691827632,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,311119,NAICS_2012_Code,,"=""00000""",FIPS,208429110.97350878,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,324110,NAICS_2012_Code,,"=""00000""",FIPS,64034113.124599665,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,5622121,NAICS_2012_Code,,"=""00000""",FIPS,479127556.2195169,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,562213,NAICS_2012_Code,,"=""00000""",FIPS,41945404.58695375,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,5622191,NAICS_2012_Code,,"=""00000""",FIPS,198407792.99062386,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,5622192,NAICS_2012_Code,,"=""00000""",FIPS,133680164.31961489,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,424490,624210,NAICS_2012_Code,,"=""00000""",FIPS,299860572.26255244,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.establishments,,I,I,BLS_QCEW
Food Waste,Other,445110,115112,NAICS_2012_Code,,"=""00000""",FIPS,112230464.61716205,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445110,311119,NAICS_2012_Code,,"=""00000""",FIPS,783774152.5517688,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445110,324110,NAICS_2012_Code,,"=""00000""",FIPS,240793496.5398171,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445110,5622121,NAICS_2012_Code,,"=""00000""",FIPS,1801707050.6969576,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445110,562213,NAICS_2012_Code,,"=""00000""",FIPS,157730851.72395593,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445110,5622191,NAICS_2012_Code,,"=""00000""",FIPS,746090254.5907155,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445110,5622192,NAICS_2012_Code,,"=""00000""",FIPS,502690001.14823884,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445110,624210,NAICS_2012_Code,,"=""00000""",FIPS,1127593160.9613245,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,115112,NAICS_2012_Code,,"=""00000""",FIPS,6966978.76613369,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,311119,NAICS_2012_Code,,"=""00000""",FIPS,48654684.776539594,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,324110,NAICS_2012_Code,,"=""00000""",FIPS,14947841.329344869,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,5622121,NAICS_2012_Code,,"=""00000""",FIPS,111845342.59764229,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,562213,NAICS_2012_Code,,"=""00000""",FIPS,9791525.843482427,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,5622191,NAICS_2012_Code,,"=""00000""",FIPS,46315365.25384683,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,5622192,NAICS_2012_Code,,"=""00000""",FIPS,31205703.15639544,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445120,624210,NAICS_2012_Code,,"=""00000""",FIPS,69998085.06587796,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,115112,NAICS_2012_Code,,"=""00000""",FIPS,2420690.6014661486,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,311119,NAICS_2012_Code,,"=""00000""",FIPS,16905166.803203583,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,324110,NAICS_2012_Code,,"=""00000""",FIPS,5193657.140745482,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,5622121,NAICS_2012_Code,,"=""00000""",FIPS,38860886.294063225,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,562213,NAICS_2012_Code,,"=""00000""",FIPS,3402085.0901034586,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,5622191,NAICS_2012_Code,,"=""00000""",FIPS,16092365.591588696,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,5622192,NAICS_2012_Code,,"=""00000""",FIPS,10842483.503756877,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445210,624210,NAICS_2012_Code,,"=""00000""",FIPS,24320973.599526443,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,115112,NAICS_2012_Code,,"=""00000""",FIPS,681497.0510943716,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,311119,NAICS_2012_Code,,"=""00000""",FIPS,4759311.792124052,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,324110,NAICS_2012_Code,,"=""00000""",FIPS,1462170.3507542484,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,5622121,NAICS_2012_Code,,"=""00000""",FIPS,10940505.736783277,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,562213,NAICS_2012_Code,,"=""00000""",FIPS,957789.0520471204,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,5622191,NAICS_2012_Code,,"=""00000""",FIPS,4530483.858266672,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,5622192,NAICS_2012_Code,,"=""00000""",FIPS,3052484.497553832,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445220,624210,NAICS_2012_Code,,"=""00000""",FIPS,6847083.959338914,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,115112,NAICS_2012_Code,,"=""00000""",FIPS,1639754.2645732793,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,311119,NAICS_2012_Code,,"=""00000""",FIPS,11451409.50358804,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,324110,NAICS_2012_Code,,"=""00000""",FIPS,3518137.113479416,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,5622121,NAICS_2012_Code,,"=""00000""",FIPS,26324018.438041,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,562213,NAICS_2012_Code,,"=""00000""",FIPS,2304542.1548542855,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,5622191,NAICS_2012_Code,,"=""00000""",FIPS,10900825.198353574,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,5622192,NAICS_2012_Code,,"=""00000""",FIPS,7344601.806229384,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445230,624210,NAICS_2012_Code,,"=""00000""",FIPS,16474811.012296695,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,115112,NAICS_2012_Code,,"=""00000""",FIPS,887090.3145800269,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,311119,NAICS_2012_Code,,"=""00000""",FIPS,6195095.617919432,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,324110,NAICS_2012_Code,,"=""00000""",FIPS,1903276.2567897884,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,5622121,NAICS_2012_Code,,"=""00000""",FIPS,14241025.19610715,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,562213,NAICS_2012_Code,,"=""00000""",FIPS,1246733.7754688677,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,5622191,NAICS_2012_Code,,"=""00000""",FIPS,5897235.130475986,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,5622192,NAICS_2012_Code,,"=""00000""",FIPS,3973354.5858156807,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445291,624210,NAICS_2012_Code,,"=""00000""",FIPS,8912704.543170074,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,115112,NAICS_2012_Code,,"=""00000""",FIPS,1000356.5645966191,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,311119,NAICS_2012_Code,,"=""00000""",FIPS,6986103.295044348,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,324110,NAICS_2012_Code,,"=""00000""",FIPS,2146292.058911646,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,5622121,NAICS_2012_Code,,"=""00000""",FIPS,16059360.368798686,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,562213,NAICS_2012_Code,,"=""00000""",FIPS,1405920.3398980384,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,5622191,NAICS_2012_Code,,"=""00000""",FIPS,6650211.121439605,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,5622192,NAICS_2012_Code,,"=""00000""",FIPS,4480683.9597528055,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445292,624210,NAICS_2012_Code,,"=""00000""",FIPS,10050704.366320716,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,115112,NAICS_2012_Code,,"=""00000""",FIPS,3320370.963337412,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,311119,NAICS_2012_Code,,"=""00000""",FIPS,23188186.44139626,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,324110,NAICS_2012_Code,,"=""00000""",FIPS,7123945.684432591,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,5622121,NAICS_2012_Code,,"=""00000""",FIPS,53304027.5292566,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,562213,NAICS_2012_Code,,"=""00000""",FIPS,4666513.159980405,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,5622191,NAICS_2012_Code,,"=""00000""",FIPS,22073297.35132546,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,5622192,NAICS_2012_Code,,"=""00000""",FIPS,14872230.005162293,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,445299,624210,NAICS_2012_Code,,"=""00000""",FIPS,33360171.882789314,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,452910,115112,NAICS_2012_Code,,"=""00000""",FIPS,32395229.807056386,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
